receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,wrTier,tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0036407,J.Jeudy,CLE,CLE,2024,WR,17,36,0.6481,8,8,38.8,4,0.2016,1233,90,0.059,0.209,2.68,11.32,63.201,0.07,0.548,0.8552631578947368,0.4732824427480916,0.7175572519083969,0.9007633587786259,0.2,0.6223776223776224,0.34210526315789475,0.5592105263157895,0.4868421052631579,0.8618421052631579,0.3684210526315789,23,67,38,14,117,55,101,68,79,22,97
00-0034837,C.Ridley,ATL,ATL,2018,WR,16,36,0.6332,8,8,35.5,10,0.1386,821,64,0.667,0.163,3.36,9.5,72.823,-0.24,0.567,0.85,0.9173553719008265,0.48760330578512395,0.7024793388429752,0.9602649006622517,0.41025641025641024,0.85,0.36875,0.8375,0.8625,0.18867924528301888,25,10,63,37,6,93,25,102,27,21,130
00-0031325,S.Watkins,LA,LA,2017,WR,15,36,0.6163,8,8,30.12,8,0.1381,593,39,0.7,0.229,2.46,11.57,58.948,0.06,0.409,0.8675496688741722,0.9122807017543859,0.4649122807017544,0.5175438596491229,0.9716312056737588,0.823943661971831,0.423841059602649,0.543046357615894,0.5695364238410596,0.5231788079470199,0.4370860927152318,21,11,62,56,5,26,88,70,66,72,86
00-0028237,C.Hogan,NE,NE,2016,WR,15,36,0.606,8,8,27.87,4,0.1086,680,38,0.1,0.276,3.27,13.37,66.195,0.19,0.533,0.7870967741935484,0.5943396226415094,0.2830188679245283,0.5660377358490566,0.2857142857142857,0.9391891891891891,0.8451612903225807,0.6451612903225806,0.6903225806451613,0.8636363636363636,0.7096774193548387,34,42,77,47,105,10,25,56,49,22,46
00-0036550,R.Bateman,BAL,BAL,2022,WR,6,36,0.6003,8,8,2.65,2,0.1522,285,15,0,0.214,3.1,11.42,56.786,2.37,0.25,0.28859060402684567,0.7181818181818181,0.5818181818181818,0.6272727272727273,0,0.6944444444444444,0.6510067114093959,0.610738255033557,0.2953020134228188,0.1476510067114094,0.9261744966442953,107,32,47,42,101,45,53,59,106,124,12
00-0033591,N.Brown,HOU,HOU,2023,WR,10,37,0.6685,8,8,20.87,2,0.147,567,33,0.125,0.268,2.95,13.41,57.886,3.25,0.391,0.6917808219178082,0.5071428571428571,0.6,0.7571428571428571,0.3333333333333333,0.8642857142857143,0.6095890410958904,0.773972602739726,0.363013698630137,0.4689655172413793,0.9724137931034482,46,66,57,35,90,20,58,34,94,78,5
00-0033282,C.Samuel,CAR,CAR,2020,WR,15,37,0.6614,8,8,37.84,3,0.1754,854,77,0.167,0.247,3.6,7.28,80.595,-0.45,0.514,0.8666666666666667,0.4429530201342282,0.6912751677852349,0.7718120805369127,0.36363636363636365,0.7784810126582279,0.8848484848484849,0.1393939393939394,0.9575757575757575,0.6909090909090909,0.2,23,76,47,35,96,36,20,143,8,52,133
00-0034827,Dj.Moore,CAR,CAR,2021,WR,17,37,0.6598,8,8,9.49,4,0.2511,1159,93,0.267,0.183,2.64,10.32,57.397,0.25,0.487,0.4880952380952381,0.5302013422818792,0.9731543624161074,0.8993288590604027,0.6335403726708074,0.5222929936305732,0.3273809523809524,0.4583333333333333,0.30357142857142855,0.6785714285714286,0.4880952380952381,87,66,5,16,60,76,114,92,118,55,87
00-0031941,J.Crowder,NYJ,NYJ,2019,WR,16,37,0.652,8,8,5.14,6,0.2122,833,78,0.25,0.18,2.95,8.62,62.931,0.79,0.463,0.41420118343195267,0.6917293233082706,0.8571428571428571,0.6616541353383458,0.6013071895424836,0.4528301886792453,0.6390532544378699,0.22485207100591717,0.5798816568047337,0.5833333333333334,0.7365269461077845,100,38,20,46,59,88,62,132,72,71,45
00-0031588,S.Diggs,HOU,HOU,2024,WR,8,37,0.6464,8,8,18.08,3,0.2119,496,47,0.6,0.188,2.99,8.65,74.077,0.13,0.444,0.5986842105263158,0.6793893129770993,0.7557251908396947,0.7709923664122137,0.903448275862069,0.46153846153846156,0.5526315789473685,0.25,0.8618421052631579,0.5657894736842105,0.40131578947368424,62,40,33,30,12,75,69,115,22,66,92
00-0031428,A.Robinson II,CHI,CHI,2018,WR,13,37,0.6332,8,8,21.36,4,0.2021,754,55,0.154,0.158,1.96,11.69,58.767,1.28,0.435,0.725,0.5454545454545454,0.8016528925619835,0.7768595041322314,0.304635761589404,0.3782051282051282,0.0875,0.625,0.3375,0.58125,0.8238993710691824,45,55,25,28,106,97,147,61,107,68,29
00-0030068,M.Goodwin,SF,SF,2017,WR,16,37,0.6074,8,8,30.62,2,0.162,962,56,0.067,0.2,2.3,14.79,53.644,0.68,0.545,0.8741721854304636,0.2631578947368421,0.6052631578947368,0.7982456140350878,0.28368794326241137,0.6619718309859155,0.2582781456953642,0.8807947019867549,0.3708609271523179,0.8741721854304636,0.7483443708609272,20,77,46,24,102,49,113,19,96,20,39
00-0029708,K.Wright,TEN,TEN,2016,WR,11,37,0.6038,8,8,9.36,4,0.1181,416,29,0.333,0.233,2.74,11.53,68.599,2.65,0.45,0.5032258064516129,0.7735849056603774,0.3584905660377358,0.46226415094339623,0.7210884353741497,0.8243243243243243,0.6387096774193548,0.47096774193548385,0.7806451612903226,0.6298701298701299,0.9741935483870968,78,25,69,58,29,27,57,83,35,57,5
00-0035640,D.Metcalf,SEA,SEA,2022,WR,17,37,0.5933,8,8,7.05,6,0.229,1048,90,0.172,0.134,2.25,11.87,64.253,0.04,0.324,0.38926174496644295,0.7363636363636363,0.8818181818181818,0.8,0.4357142857142857,0.2222222222222222,0.12751677852348994,0.6577181208053692,0.5704697986577181,0.28859060402684567,0.3422818791946309,92,29,14,23,80,113,131,52,65,107,99
00-0033375,T.Patrick,DEN,DEN,2020,WR,15,38,0.6606,8,8,34.39,6,0.1457,742,51,0.545,0.225,2.85,13.4,61.542,1.3,0.5,0.8363636363636363,0.7986577181208053,0.5704697986577181,0.6241610738255033,0.935064935064935,0.689873417721519,0.4727272727272727,0.7636363636363637,0.37575757575757573,0.5818181818181818,0.8181818181818182,28,31,65,57,10,50,88,40,104,66,31
00-0030035,A.Thielen,CAR,CAR,2023,WR,17,38,0.66,8,8,60.73,4,0.212,1016,103,0.25,0.159,3.02,7.71,75.375,-0.95,0.524,0.9383561643835616,0.5785714285714286,0.85,0.7928571428571428,0.5111111111111111,0.38571428571428573,0.6575342465753424,0.15753424657534246,0.8972602739726028,0.8413793103448276,0.08275862068965517,10,56,22,30,59,87,51,124,16,24,134
00-0035662,M.Brown,BAL,BAL,2021,WR,16,38,0.6564,8,8,11.89,6,0.2348,1008,91,0.111,0.143,3.63,11.78,63.998,-0.28,0.25,0.5595238095238095,0.7248322147651006,0.9261744966442953,0.8523489932885906,0.32298136645962733,0.27388535031847133,0.875,0.6071428571428571,0.5714285714285714,0.18452380952380953,0.23809523809523808,75,37,12,23,108,114,22,67,73,135,129
00-0033460,J.Ross III,CIN,CIN,2019,WR,8,38,0.6452,8,8,16.1,3,0.1628,506,28,0,0.214,2.76,14.98,46.832,2.03,0.214,0.6568047337278107,0.6917293233082706,0.6015037593984962,0.7593984962406015,0,0.660377358490566,0.5384615384615384,0.8994082840236687,0.1301775147928994,0.1130952380952381,0.9341317365269461,59,36,53,32,114,53,78,17,147,149,11
00-0034837,C.Ridley,TEN,TEN,2024,WR,17,38,0.6406,8,8,28.18,4,0.2062,1009,64,0.125,0.258,2.65,16.6,55.072,0.81,0.333,0.7763157894736842,0.4732824427480916,0.7480916030534351,0.7557251908396947,0.27586206896551724,0.8601398601398601,0.29605263157894735,0.9605263157894737,0.25,0.2565789473684211,0.6118421052631579,35,69,34,33,106,21,108,7,115,110,60
00-0032977,R.Higgins,CLE,CLE,2018,WR,13,38,0.6297,8,8,29.18,4,0.1091,572,39,0.75,0.377,3.23,8.88,75.479,0.74,0.529,0.8,0.5454545454545454,0.3305785123966942,0.6198347107438017,0.9735099337748344,0.9935897435897436,0.775,0.2875,0.88125,0.7625,0.6918238993710691,33,56,82,47,5,2,37,115,20,39,50
00-0032160,Ty.Williams,LAC,LAC,2017,WR,16,38,0.5945,8,8,25.95,4,0.115,728,43,0,0.261,2.99,14.62,53.564,0.47,0.471,0.8278145695364238,0.5614035087719298,0.35964912280701755,0.5964912280701754,0,0.9225352112676056,0.7748344370860927,0.8675496688741722,0.36423841059602646,0.7417218543046358,0.6357615894039735,27,47,74,47,106,11,35,21,97,40,56
00-0029137,A.Jeffery,CHI,CHI,2016,WR,12,38,0.5923,8,8,-3.74,2,0.2112,821,52,0.167,0.213,2.33,14.23,58.367,-0.03,0.375,0.11612903225806452,0.330188679245283,0.8018867924528302,0.8867924528301887,0.3877551020408163,0.7432432432432432,0.27741935483870966,0.7677419354838709,0.49032258064516127,0.36363636363636365,0.6193548387096774,138,71,22,13,89,39,113,37,80,96,60
00-0036936,R.Moore,ARI,ARI,2022,WR,8,38,0.5919,8,8,11.38,1,0.1728,414,41,0,0.161,3.91,5.04,73.921,1.42,0.308,0.5369127516778524,0.2636363636363636,0.6909090909090909,0.6909090909090909,0,0.3680555555555556,0.9328859060402684,0.06040268456375839,0.8456375838926175,0.2684563758389262,0.8120805369127517,70,78,35,35,105,92,11,141,24,109,29
00-0036196,G.Davis,BUF,BUF,2023,WR,17,39,0.6587,8,8,24.15,7,0.1358,748,45,0.385,0.268,2.83,14.29,57.659,1.82,0.3,0.7328767123287672,0.7714285714285715,0.5571428571428572,0.6357142857142857,0.8296296296296296,0.8714285714285714,0.4931506849315068,0.8698630136986302,0.3493150684931507,0.2413793103448276,0.8689655172413793,40,32,63,52,24,19,75,20,96,110,20
00-0036326,C.Claypool,PIT,PIT,2020,WR,16,39,0.655,8,8,44.06,9,0.1659,859,62,0.25,0.143,2.47,12.85,55.444,1.44,0.633,0.8848484848484849,0.8993288590604027,0.6510067114093959,0.7046979865771812,0.525974025974026,0.22151898734177214,0.2,0.7151515151515152,0.18787878787878787,0.9151515151515152,0.8727272727272727,20,16,53,45,66,122,133,48,135,15,22
00-0035662,M.Brown,BAL,BAL,2019,WR,14,39,0.6432,8,8,24.44,7,0.1719,584,46,0.308,0.183,2.68,12.61,60.095,0.93,0.5,0.7692307692307693,0.849624060150376,0.6842105263157895,0.5338345864661654,0.7058823529411765,0.4716981132075472,0.4556213017751479,0.6686390532544378,0.47337278106508873,0.6309523809523809,0.7664670658682635,40,21,43,63,46,84,93,57,90,53,40
00-0033375,T.Patrick,DEN,DEN,2021,WR,16,39,0.6419,8,8,37.66,6,0.1534,734,53,0.182,0.212,2.53,12.59,57.511,0.77,0.529,0.8928571428571429,0.7248322147651006,0.610738255033557,0.6577181208053692,0.422360248447205,0.6942675159235668,0.26785714285714285,0.7142857142857143,0.30952380952380953,0.7619047619047619,0.6547619047619048,19,39,59,52,93,49,124,49,117,41,59
00-0035640,D.Metcalf,SEA,SEA,2024,WR,15,39,0.6405,8,8,23.17,5,0.1889,992,66,0.1,0.229,2.45,14.45,59.296,0.55,0.379,0.6842105263157895,0.6106870229007634,0.6870229007633588,0.8549618320610687,0.23448275862068965,0.7482517482517482,0.19078947368421054,0.9013157894736842,0.3355263157894737,0.375,0.5197368421052632,49,51,42,20,109,37,124,16,102,95,74
00-0026189,D.Jackson,TB,TB,2018,WR,12,39,0.6274,8,8,14,5,0.1399,774,41,0,0.257,2.88,17.95,57.444,0.08,0.538,0.64375,0.7272727272727273,0.512396694214876,0.8016528925619835,0,0.8525641025641025,0.5375,0.975,0.275,0.78125,0.3836477987421384,58,34,60,25,129,24,75,5,117,36,99
00-0026901,M.Wallace,BAL,BAL,2017,WR,15,39,0.5943,8,8,25.62,4,0.1614,748,52,0.25,0.196,2.68,12.28,53.341,-0.29,0.417,0.8211920529801324,0.6403508771929824,0.5964912280701754,0.6754385964912281,0.5390070921985816,0.6408450704225352,0.6026490066225165,0.609271523178808,0.3509933774834437,0.5364238410596026,0.2913907284768212,28,41,47,38,52,51,61,60,99,71,108
00-0033282,C.Samuel,WAS,WAS,2022,WR,17,39,0.5816,8,8,24.74,4,0.1532,656,64,0.25,0.151,3.59,6.65,70.039,0.71,0.419,0.785234899328859,0.5272727272727272,0.5909090909090909,0.5363636363636364,0.6071428571428571,0.3125,0.8657718120805369,0.14093959731543623,0.7718120805369127,0.47651006711409394,0.6442953020134228,33,51,46,52,49,100,21,129,35,79,54
00-0031431,M.Lee,JAX,JAX,2016,WR,16,39,0.5799,8,8,15.65,4,0.1589,851,63,0.222,0.21,2.54,11.93,63.98,-0.21,0.412,0.6258064516129033,0.49056603773584906,0.5471698113207547,0.660377358490566,0.5374149659863946,0.722972972972973,0.4258064516129032,0.5096774193548387,0.6129032258064516,0.487012987012987,0.5741935483870968,59,51,49,37,69,42,90,77,61,80,67
00-0035719,D.Samuel,SF,SF,2020,WR,7,40,0.6547,8,8,10.14,1,0.16,391,33,0.5,0.227,4.93,1.48,75.214,4.12,0.667,0.4,0.31543624161073824,0.6174496644295302,0.7315436241610739,0.8831168831168831,0.7151898734177216,0.9878787878787879,0.006060606060606061,0.8787878787878788,0.9333333333333333,0.9939393939393939,100,98,58,41,17,46,3,165,21,11,2
00-0038559,Mi.Wilson,ARI,ARI,2023,WR,13,40,0.6525,8,8,19.11,4,0.1242,565,38,0.429,0.293,2.6,10.57,74.708,1.32,0.471,0.6643835616438356,0.7,0.5214285714285715,0.6214285714285714,0.8666666666666667,0.9285714285714286,0.3013698630136986,0.4589041095890411,0.8904109589041096,0.6896551724137931,0.7655172413793103,50,41,68,54,18,11,103,80,17,45,35
00-0032385,S.Shepard,NYG,NYG,2019,WR,10,40,0.6392,8,8,7.5,3,0.2132,578,57,0.167,0.143,3.13,9.8,69.092,0.1,0.565,0.47337278106508873,0.6240601503759399,0.8796992481203008,0.7218045112781954,0.38562091503267976,0.2641509433962264,0.7455621301775148,0.35502958579881655,0.8106508875739645,0.8690476190476191,0.4550898203592814,90,50,17,38,87,117,44,110,33,23,92
00-0034827,D.Moore,CHI,CHI,2024,WR,17,40,0.6378,8,8,16.49,6,0.2219,968,98,0.087,0.148,3.49,7.12,71.732,0.49,0.4,0.5723684210526315,0.6259541984732825,0.8320610687022901,0.7175572519083969,0.21379310344827587,0.2517482517482518,0.8223684210526315,0.13157894736842105,0.8223684210526315,0.4144736842105263,0.4934210526315789,66,44,23,38,115,108,28,133,28,87,78
00-0036980,E.Moore,NYJ,NYJ,2021,WR,11,40,0.6363,8,8,-1.29,5,0.1681,538,43,0.444,0.205,3.4,10.77,58.274,1.1,0.222,0.19642857142857142,0.8657718120805369,0.7046979865771812,0.6912751677852349,0.8509316770186336,0.6496815286624203,0.7797619047619048,0.5119047619047619,0.3273809523809524,0.16071428571428573,0.7619047619047619,136,21,45,47,24,56,38,83,114,141,41
00-0033536,M.Williams,LAC,LAC,2018,WR,16,40,0.6249,8,8,48.2,10,0.123,666,43,0.438,0.294,1.85,14.29,62.774,0.64,0.4,0.90625,0.9173553719008265,0.4049586776859504,0.5619834710743802,0.8543046357615894,0.9166666666666666,0.05,0.84375,0.5,0.46875,0.6415094339622641,16,11,73,54,23,14,153,26,81,79,58
00-0026345,P.Garcon,SF,SF,2017,WR,8,40,0.588,8,8,7.72,1,0.1953,500,40,0,0.164,2.61,9.57,60.691,0.2,0.278,0.5496688741721855,0.2631578947368421,0.7807017543859649,0.8333333333333334,0,0.4859154929577465,0.5496688741721855,0.31788079470198677,0.6225165562913907,0.23841059602649006,0.4966887417218543,69,76,26,20,113,74,69,104,58,116,77
00-0035662,M.Brown,ARI,ARI,2022,WR,12,40,0.5806,8,8,-3.33,4,0.211,709,67,0.083,0.14,3.31,11.03,62.329,0.02,0.269,0.1476510067114094,0.7181818181818181,0.8363636363636363,0.7818181818181819,0.30714285714285716,0.2638888888888889,0.7651006711409396,0.5503355704697986,0.4697986577181208,0.21476510067114093,0.3288590604026846,128,31,19,25,98,107,36,68,80,118,101
00-0032112,J.Nelson,ARI,ARI,2016,WR,15,40,0.5621,8,8,18,6,0.1149,568,34,0.333,0.187,2.71,19.05,41.306,2.56,0.421,0.6774193548387096,0.8207547169811321,0.3018867924528302,0.4716981132075472,0.7210884353741497,0.6486486486486487,0.5806451612903226,0.9806451612903225,0.0967741935483871,0.512987012987013,0.967741935483871,51,20,75,57,28,52,66,4,141,76,6
00-0035216,D.Johnson,PIT,PIT,2020,WR,15,41,0.6516,8,8,11.39,5,0.2215,923,88,0.364,0.118,3.39,7.09,61.921,0.57,0.341,0.45454545454545453,0.697986577181208,0.912751677852349,0.8120805369127517,0.7662337662337663,0.13924050632911392,0.8,0.12727272727272726,0.4,0.2545454545454545,0.6545454545454545,91,43,13,28,33,136,33,144,99,123,57
00-0034837,C.Ridley,JAX,JAX,2023,WR,17,41,0.6424,8,8,32.38,8,0.206,1018,76,0.214,0.175,2.31,13.78,56.945,-0.53,0.5,0.821917808219178,0.8428571428571429,0.8142857142857143,0.8,0.4740740740740741,0.4785714285714286,0.14383561643835616,0.8013698630136986,0.3287671232876712,0.7379310344827587,0.14482758620689656,27,22,27,29,72,74,126,30,99,35,125
00-0028002,R.Cobb,GB,GB,2021,WR,12,41,0.6353,8,8,21.41,5,0.0897,375,28,0.286,0.282,2.93,8.92,70.833,4.3,0.588,0.7261904761904762,0.8322147651006712,0.3288590604026846,0.4228187919463087,0.6645962732919255,0.9235668789808917,0.5357142857142857,0.30357142857142855,0.8273809523809523,0.875,0.9761904761904762,47,26,101,87,54,13,79,118,30,22,5
00-0032128,C.Conley,JAX,JAX,2019,WR,16,41,0.6321,8,8,36.01,5,0.1458,777,47,0.182,0.247,2.47,13.36,57.163,1.28,0.529,0.863905325443787,0.6466165413533834,0.5263157894736842,0.6165413533834586,0.45751633986928103,0.8176100628930818,0.27218934911242604,0.7692307692307693,0.3254437869822485,0.7797619047619048,0.8203592814371258,24,45,64,52,81,30,124,40,115,38,31
00-0037240,Ja.Williams,DET,DET,2024,WR,15,41,0.6309,8,8,11.69,2,0.1698,951,58,0.091,0.264,3.29,11.45,63.808,1.24,0.5,0.48026315789473684,0.2748091603053435,0.6412213740458015,0.7938931297709924,0.2206896551724138,0.8881118881118881,0.7302631578947368,0.5723684210526315,0.506578947368421,0.7105263157894737,0.7894736842105263,80,93,48,28,114,17,42,66,76,39,33
00-0031382,J.Landry,CLE,CLE,2018,WR,16,41,0.5982,8,8,-0.67,4,0.2435,976,81,0.1,0.18,3.24,10.48,53.989,0.26,0.326,0.18125,0.45454545454545453,0.9421487603305785,0.7933884297520661,0.18543046357615894,0.532051282051282,0.7875,0.4625,0.2,0.24375,0.4591194968553459,132,60,8,26,124,74,35,87,129,122,87
00-0028002,R.Cobb,GB,GB,2017,WR,15,41,0.583,8,8,20.01,4,0.164,655,66,0.286,0.129,3.55,5.29,71.145,-0,0.385,0.7615894039735099,0.6403508771929824,0.6228070175438597,0.5701754385964912,0.6950354609929078,0.21830985915492956,0.9337748344370861,0.026490066225165563,0.8675496688741722,0.40397350993377484,0.4105960264900662,37,42,44,50,43,112,11,148,21,90,90
00-0034777,D.Chark,DET,DET,2022,WR,11,41,0.5785,8,8,21.15,3,0.1268,502,30,0.25,0.269,2.27,15.62,63.82,0.67,0.4,0.7248322147651006,0.5818181818181818,0.45454545454545453,0.6181818181818182,0.6071428571428571,0.8888888888888888,0.1342281879194631,0.9395973154362416,0.5369127516778524,0.4161073825503356,0.6174496644295302,42,46,61,43,48,17,130,10,70,87,58
00-0032385,S.Shepard,NYG,NYG,2016,WR,16,41,0.562,8,8,21.27,8,0.1694,683,65,0.462,0.114,2.72,9.48,60.363,-0.82,0.432,0.7161290322580646,0.8867924528301887,0.6226415094339622,0.5283018867924528,0.9115646258503401,0.16216216216216217,0.6,0.2709677419354839,0.5548387096774193,0.5714285714285714,0.3161290322580645,45,13,41,51,14,125,63,114,70,67,107
00-0027685,E.Sanders,NO,NO,2020,WR,14,42,0.6454,8,8,32.74,5,0.1741,726,61,0.308,0.207,3.1,9.85,74.308,-0.5,0.611,0.8303030303030303,0.7315436241610739,0.6845637583892618,0.6644295302013423,0.6623376623376623,0.6075949367088608,0.6121212121212121,0.42424242424242425,0.8545454545454545,0.8848484848484849,0.18181818181818182,29,41,48,51,51,63,65,96,25,20,136
00-0034960,J.Meyers,LV,LV,2023,WR,16,42,0.6422,8,8,18.46,8,0.185,807,71,0.375,0.17,2.78,9.76,67.664,-0.08,0.471,0.6575342465753424,0.8785714285714286,0.7428571428571429,0.7,0.8148148148148148,0.45,0.4383561643835616,0.363013698630137,0.7191780821917808,0.6896551724137931,0.296551724137931,51,16,37,43,26,78,83,94,42,46,103
00-0033871,C.Davis,NYJ,NYJ,2021,WR,9,42,0.6329,8,8,-0.83,4,0.1621,492,34,0.4,0.203,2.76,13.21,57.144,0.98,0.462,0.22023809523809523,0.8590604026845637,0.6711409395973155,0.7651006711409396,0.8198757763975155,0.6369426751592356,0.44642857142857145,0.7857142857142857,0.27380952380952384,0.6071428571428571,0.7202380952380952,132,22,50,36,29,58,94,37,123,67,48
00-0033536,M.Williams,LAC,LAC,2019,WR,15,42,0.6281,8,8,33.57,2,0.1508,1001,49,0.067,0.3,1.92,18,50.848,1.21,0.593,0.8461538461538461,0.3383458646616541,0.5488721804511278,0.8195488721804511,0.27450980392156865,0.9559748427672956,0.07100591715976332,0.9763313609467456,0.1893491124260355,0.9047619047619048,0.8083832335329342,27,86,61,25,112,6,158,5,138,17,33
00-0037664,A.Pierce,IND,IND,2024,WR,16,42,0.6252,8,8,40.3,7,0.1295,824,37,0.667,0.319,2.7,18.45,53.699,0.08,0.5,0.868421052631579,0.7709923664122137,0.48091603053435117,0.6793893129770993,0.9448275862068966,0.9790209790209791,0.3815789473684211,1,0.2236842105263158,0.7105263157894737,0.375,21,31,69,43,7,4,95,1,119,42,96
00-0031549,N.Agholor,PHI,PHI,2018,WR,16,42,0.5934,8,8,31.44,4,0.1523,743,64,0.167,0.113,3.43,9.81,65.863,1.02,0.429,0.83125,0.45454545454545453,0.6033057851239669,0.6611570247933884,0.31125827814569534,0.1794871794871795,0.8625,0.39375,0.5625,0.55,0.7861635220125787,28,65,49,42,103,129,23,98,71,72,35
00-0033127,W.Fuller V,HOU,HOU,2017,WR,10,42,0.5812,8,8,11.6,8,0.1474,423,28,0.667,0.176,2.83,15.17,53.771,-0.15,0.4,0.6225165562913907,0.9912280701754386,0.49122807017543857,0.543859649122807,0.950354609929078,0.5352112676056338,0.7019867549668874,0.9072847682119205,0.37748344370860926,0.4304635761589404,0.3576158940397351,58,2,59,53,6,65,46,15,95,82,98
00-0031236,B.Cooks,HOU,HOU,2022,WR,13,42,0.5754,8,8,5.04,4,0.1864,699,57,0.3,0.204,2.94,10.92,63.828,-0.48,0.333,0.33557046979865773,0.6727272727272727,0.7272727272727273,0.7272727272727273,0.7642857142857142,0.6319444444444444,0.5302013422818792,0.5302013422818792,0.5503355704697986,0.2953020134228188,0.1610738255033557,100,36,31,31,34,54,71,71,68,105,126
00-0030564,D.Hopkins,HOU,HOU,2016,WR,16,42,0.5604,8,8,-2.15,4,0.2467,943,78,0.091,0.126,2.26,12.13,52.835,0.17,0.51,0.14193548387096774,0.49056603773584906,0.9245283018867925,0.7358490566037735,0.2585034013605442,0.19594594594594594,0.23870967741935484,0.5225806451612903,0.2645161290322581,0.8246753246753247,0.7032258064516129,134,48,9,29,108,120,119,75,115,28,47
00-0030431,R.Woods,LA,LA,2020,WR,16,43,0.6409,8,8,12.13,6,0.2101,936,90,0.364,0.147,3.53,7.03,69.142,-0.32,0.452,0.49696969696969695,0.7516778523489933,0.8456375838926175,0.7919463087248322,0.7662337662337663,0.25316455696202533,0.8606060606060606,0.11515151515151516,0.703030303030303,0.48484848484848486,0.24848484848484848,84,34,24,32,32,119,24,147,50,85,125
00-0035535,D.Slayton,NYG,NYG,2023,WR,17,43,0.6353,8,8,29.19,4,0.1317,770,50,0.25,0.241,2.87,13.26,61.52,1.66,0.364,0.8082191780821918,0.5785714285714286,0.5428571428571428,0.65,0.5111111111111111,0.7642857142857142,0.5205479452054794,0.7602739726027398,0.4863013698630137,0.3724137931034483,0.8413793103448276,29,58,65,50,60,34,71,36,76,91,24
00-0034837,C.Ridley,ATL,ATL,2021,WR,5,43,0.6274,8,8,7.9,2,0.2476,281,31,0.182,0.115,3.09,9.77,59.781,-0.35,0.526,0.44047619047619047,0.8120805369127517,0.9664429530201343,0.785234899328859,0.422360248447205,0.1464968152866242,0.6071428571428571,0.4166666666666667,0.39285714285714285,0.75,0.20238095238095238,95,28,6,33,92,135,67,99,103,42,135
