fantasy_player_id,fantasy_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,rbTier,tier,totalEPA,totalTD,run_share,YPG,EPA_rank,td_rank,run_rank,YPG_rank,tgt_share,conversion,explosive_rate,third_down_rate,avg_eff,avg_RYOE_perAtt,tgt_rank,third_rank,conversion_rank,explosive_rank,RYOE_rank,eff_rank,EPA_rank_num,td_rank_num,run_rank_num,tgt_rank_num,YPG_rank_num,third_rank_num,conversion_rank_num,explosive_rank_num,RYOE_rank_num,eff_rank_num
00-0033553,J.Conner,ARI,ARI,2023,RB,13,4,0.8474,1,1,14.37,9,0.5801,80,0.9659090909090909,0.8311688311688312,0.8441558441558441,0.974025974025974,0.07709251101321586,0.162,0.06190476190476191,0.6666666666666666,3.888210035143177,0.7223142837450319,0.6233766233766234,0.872093023255814,0.6071428571428571,0.8513513513513513,0.8977272727272727,0.6477272727272727,4,14,13,30,3,10,34,12,10,32
00-0033923,K.Hunt,KC,KC,2018,RB,11,4,0.8233,1,1,34.09,14,0.6988,74.9,0.9772727272727273,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.0851581508515815,0.259,0.06629834254143646,0.38461538461538464,4.069452119042099,0.6795461860887094,0.6857142857142857,0.32142857142857145,0.8705882352941177,0.6842105263157895,0.8068181818181818,0.5681818181818182,3,2,6,23,6,58,12,25,18,39
00-0033893,D.Cook,MIN,MIN,2020,RB,14,4,0.8218,1,1,14.06,19,0.7429,111.6,0.9416666666666667,0.9897959183673469,0.9795918367346939,0.9897959183673469,0.11320754716981132,0.194,0.04126984126984127,0.5925925925925926,3.9368722101171114,0.5056182674604884,0.9183673469387755,0.5043478260869565,0.5470085470085471,0.3942307692307692,0.675,0.49166666666666664,8,2,3,9,2,58,54,64,40,62
00-0032764,D.Henry,TEN,TEN,2021,RB,8,4,0.8129,1,1,4.87,10,0.8627,117.4,0.8380952380952381,0.9888888888888889,1,1,0.06920415224913495,0.229,0.04090909090909091,0.75,4.217247665059,0.026565328387119228,0.5111111111111111,0.8514851485148515,0.819047619047619,0.5777777777777777,0.5619047619047619,0.4857142857142857,18,2,1,45,1,13,20,39,47,55
00-0038542,B.Robinson,ATL,ATL,2024,RB,17,4,0.8017,1,1,25.58,15,0.6302,85.8,0.9523809523809523,0.9078947368421053,0.9210526315789473,0.9605263157894737,0.12224108658743633,0.213,0.03934426229508197,0.52,4.4017306518844705,0.6886396511422084,0.9473684210526315,0.4642857142857143,0.7710843373493976,0.4520547945205479,0.7619047619047619,0.39285714285714285,5,8,7,5,4,46,20,41,21,52
00-0033280,C.McCaffrey,SF,SF,2022,RB,11,4,0.774,1,1,25.44,10,0.4953,67.8,1,0.9666666666666667,0.6666666666666666,0.8666666666666667,0.18309859154929578,0.175,0.052845528455284556,0.44,3.865305078278911,0.42153338315358835,1,0.3516483516483517,0.6477272727272727,0.5822784810126582,0.6521739130434783,0.6304347826086957,1,3,21,1,9,59,31,33,32,34
00-0033045,E.Elliott,DAL,DAL,2019,RB,16,4,0.7683,1,1,-0.52,14,0.6841,84.8,0.6836734693877551,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.1143317230273752,0.18,0.03986710963455149,0.7272727272727273,3.749554318926413,0.44956290167558016,0.8641975308641975,0.8387096774193549,0.5463917525773195,0.2247191011235955,0.6836734693877551,0.7346938775510204,32,7,7,12,4,16,45,70,32,27
00-0032058,T.Coleman,ATL,ATL,2016,RB,13,4,0,1,1,24.92,11,0.341,40,0.967741935483871,0.9365079365079365,0.49206349206349204,0.6031746031746031,0.08528784648187633,0.273,0.06779661016949153,0.3333333333333333,4.884497496963915,NA,0.6031746031746031,0.2808988764044944,0.8804347826086957,0.6904761904761905,NA,0.24731182795698925,4,5,33,26,26,59,12,27,27,71
00-0030404,C.Thompson,WAS,WAS,2017,RB,10,4,0,1,1,16.97,7,0.2452,29.4,0.9659090909090909,0.8873239436619719,0.29577464788732394,0.38028169014084506,0.14594594594594595,0.1,0.0625,0.2,7.496666666666666,NA,0.8732394366197183,0.16091954022988506,0.3448275862068966,0.8641975308641975,NA,0.011363636363636364,4,9,51,10,45,74,58,12,12,88
00-0039040,D.Achane,MIA,MIA,2023,RB,11,5,0.8175,2,2,34.73,11,0.3445,72.7,1,0.961038961038961,0.4805194805194805,0.948051948051948,0.1002710027100271,0.217,0.1262135922330097,0.25,3.260865240136367,3.6221318546324053,0.7532467532467533,0.09302325581395349,0.8214285714285714,0.9864864864864865,1,0.9545454545454546,1,4,41,20,5,75,16,2,1,5
00-0033906,A.Kamara,NO,NO,2020,RB,15,5,0.8045,2,2,17.19,21,0.4193,62.1,0.95,1,0.6428571428571429,0.8469387755102041,0.20736434108527133,0.333,0.06417112299465241,0.875,4.152799918402193,0.18700442626307034,1,0.8695652173913043,0.9230769230769231,0.7307692307692307,0.5916666666666667,0.375,7,1,36,1,16,16,8,29,50,76
00-0033280,C.McCaffrey,CAR,CAR,2018,RB,16,5,0.7997,2,2,40.8,13,0.5434,68.6,1,0.9,0.8142857142857143,0.8428571428571429,0.21008403361344538,0.152,0.0593607305936073,0.4444444444444444,3.5866052305285137,0.38111960442649295,1,0.4880952380952381,0.43529411764705883,0.5921052631578947,0.6931818181818182,0.8636363636363636,1,8,14,1,12,43,49,32,28,13
