"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name.x","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","passer_player_name","passing_epa_total","passing_epa_per_play","passing_plays","rusher_player_name","rushing_epa_total","rushing_epa_per_play","rushing_plays","receiver_player_name","receiving_epa_total","receiving_epa_per_play","receiving_plays","player_display_name.y","avg_time_to_throw","avg_completed_air_yards","avg_intended_air_yards.x","completion_percentage_above_expectation","aggressiveness","max_completed_air_distance","player_display_name.x.x","efficiency","percent_attempts_gte_eight_defenders","avg_time_to_los","expected_rush_yards","rush_yards_over_expected","rush_pct_over_expected","player_display_name.y.y","avg_cushion","avg_separation","avg_intended_air_yards.y","percent_share_of_intended_air_yards","catch_percentage","avg_yac","avg_expected_yac","avg_yac_above_expectation","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds","total_epa","ngs_avg_time_to_throw","ngs_avg_completed_air_yards","ngs_avg_intended_air_yards","ngs_completion_pct_above_expectation","ngs_aggressiveness","ngs_max_completed_air_distance","ngs_efficiency","ngs_pct_attempts_gte_eight_defenders","ngs_avg_time_to_los","ngs_expected_rush_yards","ngs_rush_yards_over_expected","ngs_rush_pct_above_expectation","ngs_avg_cushion","ngs_avg_separation","ngs_rec_avg_intended_air_yards","ngs_pct_share_intended_air_yards","ngs_catch_percentage","ngs_avg_yac","ngs_avg_expected_yac","ngs_avg_yac_above_expectation"
"00-0036251","Zack Moss","RB","RB","CIN",31,70,215,4,"RES","Utah","Zack Moss",8,0,0,0,0,0,74,242,2,23,27,187,1,81.9,NA,0,0,0,"Z.Moss",-19.99,-0.27,74,"Z.Moss",14.58,0.634,23,NA,0,0,0,0,0,0,"Zack Moss",4.99663849447825,35,3.10275431235431,153.134468076901,-14.1344680769007,0.349206349206349,NA,0,0,0,0,0,0,0,0,10.2,0,30.2,23.4,3,-5.41,0,0,0,0,0,0,4.99663849447825,35,3.10275431235431,153.134468076901,-14.1344680769007,0.349206349206349,0,0,0,0,0,0,0,0
"00-0036906","Khalil Herbert","RB","RB","CIN",34,69,212,3,"ACT","Virginia Tech","Khalil Herbert",5,0,0,0,0,0,28,114,0,8,9,21,0,21.5,NA,0,0,0,"K.Herbert",2.05,0.057,36,"K.Herbert",-3.51,-0.351,10,NA,0,0,0,0,0,0,"Khalil Herbert",3.43101449275362,5,2.411,97.4254806517541,-28.4254806517541,0.15,NA,0,0,0,0,0,0,0,0,4.3,0,22.8,4.2,0,-1.46,0,0,0,0,0,0,3.43101449275362,5,2.411,97.4254806517541,-28.4254806517541,0.15,0,0,0,0,0,0,0,0
"00-0035291","Trayveon Williams","RB","RB","CIN",32,68,206,5,"ACT","Texas A&amp;M",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036569","Gary Brightwell","RB","RB","CIN",44,73,218,3,"DEV","Arizona",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036857","Chris Evans","RB","RB","CIN",25,71,216,3,"RES","Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039266","Kendall Milton","RB","RB","CIN",36,74,220,0,"ACT","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039627","Noah Cain","RB","RB","CIN",36,71,220,0,"CUT","Louisiana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039629","Elijah Collins","RB","RB","CIN",34,73,215,0,"CUT","Oklahoma State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034829","Mike Gesicki","TE","TE","CIN",88,78,252,6,"ACT","Penn State","Mike Gesicki",16,0,0,0,0,0,0,0,0,65,83,665,2,141.5,NA,0,0,0,NA,0,0,0,"M.Gesicki",51.17,0.787,65,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Mike Gesicki",5.39363332718356,2.99893631718442,7.98083842778521,20.6922169206447,79.4113491001041,4.43709829059829,4.88339777337395,-0.446299482775662,8.8,0,0,41.6,2,51.17,0,0,0,0,0,0,0,0,0,0,0,0,5.39363332718356,2.99893631718442,7.98083842778521,20.6922169206447,79.4113491001041,4.43709829059829,4.88339777337395,-0.446299482775662
"00-0034613","Tanner Hudson","TE","TE","CIN",87,77,239,6,"ACT","Southern Arkansas","Tanner Hudson",9,0,0,0,0,0,1,1,0,19,23,154,1,38.5,NA,0,0,0,"T.Hudson",1.76,1.758,1,"T.Hudson",10.79,0.568,19,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Tanner Hudson",3.606,5.84085486258937,2.32428571428571,3.3061042022271,85.7142857142857,5.09833333333333,4.88157695793461,0.216756375398721,4.3,0,0.1,17.1,1,12.55,0,0,0,0,0,0,0,0,0,0,0,0,3.606,5.84085486258937,2.32428571428571,3.3061042022271,85.7142857142857,5.09833333333333,4.88157695793461,0.216756375398721
"00-0035631","Drew Sample","TE","TE","CIN",89,77,259,5,"ACT","Washington","Drew Sample",11,0,0,0,0,0,1,-4,0,20,22,109,1,36.5,NA,0,0,0,"D.Sample",-1.48,-1.479,1,"D.Sample",6.44,0.322,20,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.3,0,-0.4,9.9,1,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039814","Erick All","TE","TE","CIN",83,77,255,0,"RES","Iowa","Erick All",8,0,0,0,0,0,0,0,0,20,22,158,0,35.8,NA,0,0,0,NA,0,0,0,"E.All",6.99,0.349,20,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,4.5,0,0,19.8,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039631","Cam Grandy","TE","TE","CIN",85,77,260,0,"ACT","Illinois State","Cam Grandy",4,0,0,0,0,0,0,0,0,5,5,28,0,7.8,NA,0,0,0,NA,0,0,0,"C.Grandy",2.78,0.556,5,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,7,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039399","Tanner McLachlan","TE","TE","CIN",84,77,245,0,"INA","Arizona",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036900","Ja'Marr Chase","WR","WR","CIN",1,72,200,3,"ACT","Louisiana State","Ja'Marr Chase",17,0,0,0,0,0,3,32,0,127,175,1708,17,403,NA,0,0,0,"J.Chase",2.02,0.674,3,"J.Chase",137.28,1.081,127,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Ja'Marr Chase",5.63887956950457,3.20388131201399,8.67346711496564,32.4590763284673,74.1657496461418,6.71834294071827,3.85275737367561,2.86558556704266,23.7,0,1.9,100.5,17,139.3,0,0,0,0,0,0,0,0,0,0,0,0,5.63887956950457,3.20388131201399,8.67346711496564,32.4590763284673,74.1657496461418,6.71834294071827,3.85275737367561,2.86558556704266
"00-0036410","Tee Higgins","WR","WR","CIN",5,76,210,4,"ACT","Clemson","Tee Higgins",12,0,0,0,0,0,0,0,0,73,109,911,10,222.1,NA,0,0,0,NA,0,0,0,"T.Higgins",93.53,1.281,73,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Tee Higgins",6.32539030470823,2.35718907421482,10.5426917236492,35.6280299634833,65.9525307672802,3.24503046762978,2.10377576170876,1.14125470592103,18.5,0,0,75.9,10,93.53,0,0,0,0,0,0,0,0,0,0,0,0,6.32539030470823,2.35718907421482,10.5426917236492,35.6280299634833,65.9525307672802,3.24503046762978,2.10377576170876,1.14125470592103
"00-0038619","Andrei Iosivas","WR","WR","CIN",80,75,200,1,"ACT","Princeton","Andrei Iosivas",17,0,0,0,0,0,0,0,0,36,61,479,6,119.9,NA,0,0,0,NA,0,0,0,"A.Iosivas",46.23,1.284,36,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Andrei Iosivas",5.49217161016949,2.9895483595345,8.50148165495707,19.3416525220618,65.1112412177986,1.84915277777778,2.01989445440014,-0.170741676622359,7.1,0,0,28.2,6,46.23,0,0,0,0,0,0,0,0,0,0,0,0,5.49217161016949,2.9895483595345,8.50148165495707,19.3416525220618,65.1112412177986,1.84915277777778,2.01989445440014,-0.170741676622359
"00-0039810","Jermaine Burton","WR","WR","CIN",81,72,200,0,"INA","Alabama","Jermaine Burton",4,0,0,0,0,0,0,0,0,4,14,107,0,14.7,NA,0,0,0,NA,0,0,0,"J.Burton",9.8,2.451,4,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Jermaine Burton",4.49,1.02917752159624,18.074,18.3634072990328,20,2.53,1.71956642251371,0.810433577486291,3.7,0,0,26.8,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,4.49,1.02917752159624,18.074,18.3634072990328,20,2.53,1.71956642251371,0.810433577486291
"00-0038576","Charlie Jones","WR","WR","CIN",15,72,188,1,"INA","Purdue","Charlie Jones",2,0,0,0,0,0,0,0,0,1,1,5,0,7.5,NA,0,0,0,NA,0,0,0,"C.Jones",0.16,0.164,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.8,0,0,2.5,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037422","Kendric Pryor","WR","WR","CIN",19,71,189,2,"ACT","Wisconsin","Kendric Pryor",1,0,0,0,0,0,0,0,0,1,1,9,0,1.9,NA,0,0,0,NA,0,0,0,"K.Pryor",0.68,0.68,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.9,0,0,9,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035529","Hakeem Butler","WR","WR","CIN",82,77,227,5,"CUT","Iowa State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037420","Kwamie Lassiter II","WR","WR","CIN",18,72,175,2,"CUT","Kansas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039451","Isaiah Williams","WR","WR","CIN",18,70,185,0,"ACT","Illinois",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039626","Cole Burgess","WR","WR","CIN",17,73,200,0,"DEV","Cortland State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039636","Tre Mosley","WR","WR","CIN",86,74,200,0,"CUT","Michigan State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0031503","Jameis Winston","QB","QB","CLE",5,76,231,9,"INA","Florida State","Jameis Winston",11,181,296,2121,13,12,25,83,1,0,0,0,0,131.14,"J.Winston",-30.12,-0.092,326,"J.Winston",9.17,0.573,16,NA,0,0,0,"Jameis Winston",2.80636340863788,7.14082436126308,9.09959308372491,-0.339885620383597,17.6200689115634,50.1589483542069,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,11.9,192.8,7.5,0,14,-20.95,2.80636340863788,7.14082436126308,9.09959308372491,-0.339885620383597,17.6200689115634,50.1589483542069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033537","Deshaun Watson","QB","QB","CLE",4,75,221,7,"RES","Clemson","Deshaun Watson",7,137,216,1148,5,3,31,148,1,0,0,0,0,76.72,"D.Watson",-61.54,-0.246,250,"D.Watson",-7.42,-0.824,9,NA,0,0,0,"Deshaun Watson",2.96437033779932,3.88395040209183,7.02350933811685,-0.847309681243088,16.5490546492784,43.0035835716048,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,11,164,21.1,0,6,-68.96,2.96437033779932,3.88395040209183,7.02350933811685,-0.847309681243088,16.5490546492784,43.0035835716048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038583","Dorian Thompson-Robinson","QB","QB","CLE",17,74,205,1,"ACT","UCLA","Dorian Thompson-Robinson",6,61,118,440,0,6,21,122,0,0,0,0,0,15.8,"D.Thompson-Robinson",-71.14,-0.565,126,"D.Thompson-Robinson",3.33,0.238,14,NA,0,0,0,"Dorian Thompson-Robinson",2.70354039771937,2.84739898989899,4.83311665416354,-14.3813555841319,3.81727158948686,31.948214347597,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2.6,73.3,20.3,0,0,-67.81,2.70354039771937,2.84739898989899,4.83311665416354,-14.3813555841319,3.81727158948686,31.948214347597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038108","Bailey Zappe","QB","QB","CLE",2,73,220,2,"ACT","Western Kentucky","Bailey Zappe",1,16,31,170,1,2,2,2,0,0,0,0,0,7,"B.Zappe",-16.85,-0.527,32,NA,0,0,0,NA,0,0,0,"Bailey Zappe",2.72058064516129,3.66875,7.14766666666667,-13.3340577925405,29.0322580645161,26.4974904472103,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,7,170,2,0,1,-16.85,2.72058064516129,3.66875,7.14766666666667,-13.3340577925405,29.0322580645161,26.4974904472103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037267","Jerome Ford","RB","RB","CLE",34,70,220,2,"RES","Cincinnati","Jerome Ford",14,0,0,0,0,0,104,565,3,37,43,225,0,134,NA,0,0,0,"J.Ford",5.03,0.048,104,"J.Ford",1.42,0.038,37,NA,0,0,0,0,0,0,"Jerome Ford",4.02071164527152,3.85683760683761,2.84770118000279,656.865403165515,167.134596834485,0.434524860253016,NA,0,0,0,0,0,0,0,0,9.6,0,40.4,16.1,3,6.45,0,0,0,0,0,0,4.02071164527152,3.85683760683761,2.84770118000279,656.865403165515,167.134596834485,0.434524860253016,0,0,0,0,0,0,0,0
"00-0034791","Nick Chubb","RB","RB","CLE",24,71,225,6,"RES","Georgia","Nick Chubb",8,0,0,0,0,0,102,332,3,5,11,31,1,63.3,NA,0,0,0,"N.Chubb",-20.57,-0.202,102,"N.Chubb",0.33,0.067,5,NA,0,0,0,0,0,0,"Nick Chubb",4.82759180394685,21.4578558696206,2.79102800207311,628.877530537298,-34.8775305372975,0.403205009276438,NA,0,0,0,0,0,0,0,0,7.9,0,41.5,3.9,4,-20.24,0,0,0,0,0,0,4.82759180394685,21.4578558696206,2.79102800207311,628.877530537298,-34.8775305372975,0.403205009276438,0,0,0,0,0,0,0,0
"00-0038098","Pierre Strong","RB","RB","CLE",20,71,205,2,"RES","South Dakota State","Pierre Strong",11,0,0,0,0,0,26,108,0,14,22,104,0,35.2,NA,0,0,0,"P.Strong",-1.52,-0.058,26,"P.Strong",2.72,0.194,14,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.2,0,9.8,9.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033925","D'Onta Foreman","RB","RB","CLE",27,73,233,7,"ACT","Texas","D'Onta Foreman",10,0,0,0,0,0,71,232,0,6,8,54,0,32.6,NA,0,0,0,"D.Foreman",-24.16,-0.34,71,"D.Foreman",1.6,0.267,6,NA,0,0,0,0,0,0,"D'Onta Foreman",4.34531608880111,13.489010989011,2.71169252136752,182.646119048082,-43.6461190480818,0.333867521367521,NA,0,0,0,0,0,0,0,0,3.3,0,23.2,5.4,0,-22.56,0,0,0,0,0,0,4.34531608880111,13.489010989011,2.71169252136752,182.646119048082,-43.6461190480818,0.333867521367521,0,0,0,0,0,0,0,0
"00-0039617","Jacob Kibodi","RB","RB","CLE",36,73,225,0,"ACT","Louisiana-Lafayette","Jacob Kibodi",1,0,0,0,0,0,5,24,0,1,3,15,0,4.9,NA,0,0,0,"J.Kibodi",-0.74,-0.147,5,"J.Kibodi",0.91,0.913,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,4.9,0,24,15,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034367","Nyheim Hines","RB","RB","CLE",22,69,198,6,"RES","North Carolina State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034808","John Kelly","RB","RB","CLE",42,70,205,6,"ACT","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038896","Jacob Saylors","RB","RB","CLE",35,71,195,1,"CUT","East Tennessee State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039516","Aidan Robbins","RB","RB","CLE",49,75,230,0,"DEV","Brigham Young",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0033885","David Njoku","TE","TE","CLE",85,76,246,7,"RES","Miami","David Njoku",11,0,0,0,0,0,0,0,0,64,97,505,5,148.5,NA,0,0,0,NA,0,0,0,"D.Njoku",32.92,0.514,64,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"David Njoku",6.55940778918052,3.25264393526983,4.88604237868459,15.601982529664,67.1346361340297,4.3844659541847,3.47034787644951,0.914118077735198,13.5,0,0,45.9,5,32.92,0,0,0,0,0,0,0,0,0,0,0,0,6.55940778918052,3.25264393526983,4.88604237868459,15.601982529664,67.1346361340297,4.3844659541847,3.47034787644951,0.914118077735198
"00-0034364","Jordan Akins","TE","TE","CLE",88,76,243,6,"ACT","Central Florida","Jordan Akins",16,0,0,0,0,0,0,0,0,40,58,390,2,91,NA,0,0,0,NA,0,0,0,"J.Akins",31.88,0.797,40,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Jordan Akins",4.31681467181467,3.81392930935253,5.46915486453202,15.0125417065671,69.0270935960591,4.91110416666667,4.7257614129821,0.185342753684564,5.7,0,0,24.4,2,31.88,0,0,0,0,0,0,0,0,0,0,0,0,4.31681467181467,3.81392930935253,5.46915486453202,15.0125417065671,69.0270935960591,4.91110416666667,4.7257614129821,0.185342753684564
"00-0038710","Blake Whiteheart","TE","TE","CLE",86,76,243,1,"ACT","Wake Forest","Blake Whiteheart",7,0,0,0,0,0,0,0,0,6,9,51,1,17.1,NA,0,0,0,NA,0,0,0,"B.Whiteheart",2.33,0.389,6,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2.4,0,0,7.3,1,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0032141","Geoff Swaim","TE","TE","CLE",84,76,260,9,"RES","Texas","Geoff Swaim",1,0,0,0,0,0,0,0,0,1,1,7,0,1.7,NA,0,0,0,NA,0,0,0,"G.Swaim",0.31,0.312,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.7,0,0,7,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035956","Giovanni Ricci","TE","TE","CLE",87,75,240,4,"CUT","Western Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037011","Tre' McKitty","TE","TE","CLE",83,76,245,3,"DEV","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039458","Brenden Bates","TE","TE","CLE",82,77,251,0,"ACT","Kentucky","Brenden Bates",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036407","Jerry Jeudy","WR","WR","CLE",3,73,192,4,"ACT","Alabama","Jerry Jeudy",17,0,0,0,0,0,0,0,0,90,145,1229,4,240.9,NA,0,0,0,NA,0,0,0,"J.Jeudy",95.95,1.066,90,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Jerry Jeudy",5.90147165993975,2.68305339408446,11.3187776910191,34.8835005056026,63.2010900976418,4.1476342953343,4.08200478096063,0.065629514373668,14.2,0,0,72.3,4,95.95,0,0,0,0,0,0,0,0,0,0,0,0,5.90147165993975,2.68305339408446,11.3187776910191,34.8835005056026,63.2010900976418,4.1476342953343,4.08200478096063,0.065629514373668
"00-0036980","Elijah Moore","WR","WR","CLE",8,70,184,3,"ACT","Mississippi","Elijah Moore",17,0,0,0,0,0,1,1,0,61,102,538,1,120.9,NA,0,0,0,"E.Moore",-0.44,-0.436,1,"E.Moore",32.63,0.535,61,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Elijah Moore",6.30206362723298,3.11775074638412,9.11100872656755,21.3601623881867,56.1753932342168,2.28605716687684,2.83437025090984,-0.548313084032997,7.1,0,0.1,31.6,1,32.19,0,0,0,0,0,0,0,0,0,0,0,0,6.30206362723298,3.11775074638412,9.11100872656755,21.3601623881867,56.1753932342168,2.28605716687684,2.83437025090984,-0.548313084032997
"00-0038979","Cedric Tillman","WR","WR","CLE",19,75,215,1,"RES","Tennessee","Cedric Tillman",9,0,0,0,0,0,1,-5,0,29,49,339,3,80.4,NA,0,0,0,"C.Tillman",-2.41,-2.409,1,"C.Tillman",27.77,0.958,29,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Cedric Tillman",5.91614213564214,2.65216903318031,13.153436611008,27.873400382687,59.1347144918573,4.17240886699507,3.19909296932645,0.973315897668624,8.9,0,-0.6,37.7,3,25.36,0,0,0,0,0,0,0,0,0,0,0,0,5.91614213564214,2.65216903318031,13.153436611008,27.873400382687,59.1347144918573,4.17240886699507,3.19909296932645,0.973315897668624
"00-0037300","Mike Woods","WR","WR","CLE",81,73,196,2,"INA","Oklahoma","Mike Woods",5,0,0,0,0,0,0,0,0,7,17,65,0,13.5,NA,0,0,0,NA,0,0,0,"M.Woods",3.87,0.553,7,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Mike Woods",4.238,2.73613167855348,9.65,9.82188295165395,60,6.12,3.59769829248323,2.52230170751678,2.7,0,0,13,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,4.238,2.73613167855348,9.65,9.82188295165395,60,6.12,3.59769829248323,2.52230170751678
"00-0037257","David Bell","WR","WR","CLE",18,73,205,2,"RES","Purdue","David Bell",1,0,0,0,0,0,0,0,0,3,3,27,0,5.7,NA,0,0,0,NA,0,0,0,"D.Bell",3.21,1.071,3,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5.7,0,0,27,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039379","Jamari Thrash","WR","WR","CLE",80,72,185,0,"ACT","Louisville","Jamari Thrash",6,0,0,0,0,0,0,0,0,3,7,22,0,5.2,NA,0,0,0,NA,0,0,0,"J.Thrash",1.03,0.342,3,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.9,0,0,3.7,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
