"season","week","game_id","player_id","player_name","team","opponent","total_plays","total_epa","epa_per_play","passing_plays","passing_epa_total","passing_epa_per_play","rushing_plays","rushing_epa_total","rushing_epa_per_play","receiving_plays","receiving_epa_total","receiving_epa_per_play","completions","attempts","passing_yards","passing_tds","interceptions","sacks","carries","rushing_yards","rushing_tds","rushing_first_downs","targets","receptions","receiving_yards","receiving_tds","receiving_first_downs"
2024,16,"2024_16_PHI_WAS","00-0036912","D.Smith","PHI","WAS",8,7.19,0.89875,0,0,0,0,0,0,8,7.19,0.89875,0,0,0,0,0,0,0,0,0,0,8,6,51,0,5
2024,17,"2024_17_DAL_PHI","00-0036912","D.Smith","PHI","DAL",7,12.94,1.84857142857143,0,0,0,0,0,0,7,12.94,1.84857142857143,0,0,0,0,0,0,0,0,0,0,7,6,120,2,4
2024,11,"2024_11_CLE_NO","00-0036913","K.Toney","CLE","NO",1,-1.39,-1.39,0,0,0,1,-1.39,-1.39,0,0,0,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0
2024,13,"2024_13_CLE_DEN","00-0036913","K.Toney","CLE","DEN",2,-0.21,-0.105,0,0,0,1,-0.21,-0.21,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0
2024,1,"2024_01_GB_PHI","00-0036919","K.Gainwell","PHI","GB",2,1.34,0.67,0,0,0,1,-0.2,-0.2,1,1.54,1.54,0,0,0,0,0,0,1,2,0,0,1,1,10,0,1
2024,2,"2024_02_ATL_PHI","00-0036919","K.Gainwell","PHI","ATL",2,-0.69,-0.345,0,0,0,2,-0.69,-0.345,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0
2024,3,"2024_03_PHI_NO","00-0036919","K.Gainwell","PHI","NO",3,-0.05,-0.0166666666666667,0,0,0,0,0,0,3,-0.05,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0
2024,4,"2024_04_PHI_TB","00-0036919","K.Gainwell","PHI","TB",3,0.68,0.226666666666667,0,0,0,2,0.68,0.34,1,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0
2024,6,"2024_06_CLE_PHI","00-0036919","K.Gainwell","PHI","CLE",4,1.61,0.4025,0,0,0,3,1.61,0.536666666666667,1,0,0,0,0,0,0,0,0,3,23,0,1,1,0,0,0,0
2024,7,"2024_07_PHI_NYG","00-0036919","K.Gainwell","PHI","NYG",14,0.79,0.0564285714285714,0,0,0,13,-0.64,-0.0492307692307692,1,1.43,1.43,0,0,0,0,0,0,13,56,0,3,1,1,11,0,1
2024,8,"2024_08_PHI_CIN","00-0036919","K.Gainwell","PHI","CIN",6,-0.23,-0.0383333333333333,0,0,0,5,-0.23,-0.046,1,0,0,0,0,0,0,0,0,5,19,0,1,1,0,0,0,0
2024,9,"2024_09_JAX_PHI","00-0036919","K.Gainwell","PHI","JAX",6,-3.47,-0.578333333333333,0,0,0,5,-2.93,-0.586,1,-0.54,-0.54,0,0,0,0,0,0,5,9,0,0,1,1,1,0,0
2024,10,"2024_10_PHI_DAL","00-0036919","K.Gainwell","PHI","DAL",8,-1.93,-0.24125,0,0,0,7,-2.6,-0.371428571428571,1,0.67,0.67,0,0,0,0,0,0,7,30,0,1,1,1,9,0,0
2024,11,"2024_11_WAS_PHI","00-0036919","K.Gainwell","PHI","WAS",5,1.23,0.246,0,0,0,4,1.96,0.49,1,-0.73,-0.73,0,0,0,0,0,0,4,43,0,2,1,1,6,0,0
2024,12,"2024_12_PHI_LA","00-0036919","K.Gainwell","PHI","LA",5,0.23,0.046,0,0,0,5,0.23,0.046,0,0,0,0,0,0,0,0,0,5,22,1,1,0,0,0,0,0
2024,14,"2024_14_CAR_PHI","00-0036919","K.Gainwell","PHI","CAR",5,1.81,0.362,0,0,0,3,1.79,0.596666666666667,2,0.02,0.01,0,0,0,0,0,0,3,26,0,1,2,2,7,0,0
2024,15,"2024_15_PIT_PHI","00-0036919","K.Gainwell","PHI","PIT",10,5.35,0.535,0,0,0,7,-1.15,-0.164285714285714,3,6.5,2.16666666666667,0,0,0,0,0,0,7,20,0,1,3,3,40,0,3
2024,16,"2024_16_PHI_WAS","00-0036919","K.Gainwell","PHI","WAS",5,-2.55,-0.51,0,0,0,4,-1.86,-0.465,1,-0.69,-0.69,0,0,0,0,0,0,4,7,0,0,1,1,6,0,0
2024,17,"2024_17_DAL_PHI","00-0036919","K.Gainwell","PHI","DAL",4,-2.1,-0.525,0,0,0,3,-1.37,-0.456666666666667,1,-0.73,-0.73,0,0,0,0,0,0,3,4,0,0,1,1,5,0,0
2024,18,"2024_18_NYG_PHI","00-0036919","K.Gainwell","PHI","NYG",15,-5.83,-0.388666666666667,0,0,0,11,-6.1,-0.554545454545455,4,0.27,0.0675,0,0,0,0,0,0,11,14,0,0,4,2,9,0,0
2024,16,"2024_16_ARI_CAR","00-0036924","M.Carter","ARI","CAR",10,1.73,0.173,0,0,0,5,0.86,0.172,5,0.87,0.174,0,0,0,0,0,0,5,18,0,1,5,5,30,0,2
2024,17,"2024_17_ARI_LA","00-0036924","M.Carter","ARI","LA",15,2.3,0.153333333333333,0,0,0,13,1.98,0.152307692307692,2,0.32,0.16,0,0,0,0,0,0,13,70,0,5,2,2,11,0,0
2024,18,"2024_18_SF_ARI","00-0036924","M.Carter","ARI","SF",21,-3.55,-0.169047619047619,0,0,0,17,-3.32,-0.195294117647059,4,-0.23,-0.0575,0,0,0,0,0,0,17,43,1,3,4,4,16,0,0
2024,13,"2024_13_TB_CAR","00-0036928","K.Trask","TB","CAR",1,0.3,0.3,1,0.3,0.3,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,"2024_01_PIT_ATL","00-0036945","J.Fields","PIT","ATL",34,-3.76,-0.110588235294118,25,-1.35,-0.054,9,-2.41,-0.267777777777778,0,0,0,17,25,156,0,0,2,9,26,0,4,0,0,0,0,0
2024,2,"2024_02_PIT_DEN","00-0036945","J.Fields","PIT","DEN",26,-1.25,-0.0480769230769231,22,2.21,0.100454545454545,4,-3.46,-0.865,0,0,0,13,22,117,1,0,2,4,0,0,0,0,0,0,0,0
2024,3,"2024_03_LAC_PIT","00-0036945","J.Fields","PIT","LAC",37,8.27,0.223513513513514,34,8.21,0.241470588235294,3,0.06,0.02,0,0,0,25,34,245,1,1,2,3,4,1,1,0,0,0,0,0
2024,4,"2024_04_PIT_IND","00-0036945","J.Fields","PIT","IND",43,-4.38,-0.101860465116279,37,-2.38,-0.0643243243243243,6,-2,-0.333333333333333,0,0,0,22,37,312,1,0,4,6,39,0,2,0,0,0,0,0
2024,5,"2024_05_DAL_PIT","00-0036945","J.Fields","PIT","DAL",36,1.39,0.0386111111111111,30,-3.41,-0.113666666666667,6,4.8,0.8,0,0,0,15,30,131,2,0,3,6,27,0,2,0,0,0,0,0
2024,6,"2024_06_PIT_LV","00-0036945","J.Fields","PIT","LV",32,0.86,0.026875,28,-0.43,-0.0153571428571429,4,1.29,0.3225,0,0,0,14,28,145,0,0,3,4,26,1,2,0,0,0,0,0
2024,11,"2024_11_BAL_PIT","00-0036945","J.Fields","PIT","BAL",2,0.67,0.335,0,0,0,2,0.67,0.335,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0
2024,12,"2024_12_PIT_CLE","00-0036945","J.Fields","PIT","CLE",4,-2.45,-0.6125,1,-1.12,-1.12,3,-1.33,-0.443333333333333,0,0,0,0,1,0,0,0,0,3,26,0,1,0,0,0,0,0
2024,13,"2024_13_PIT_CIN","00-0036945","J.Fields","PIT","CIN",1,0.98,0.98,0,0,0,1,0.98,0.98,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0
2024,15,"2024_15_PIT_PHI","00-0036945","J.Fields","PIT","PHI",1,1.37,1.37,0,0,0,1,1.37,1.37,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2024,13,"2024_13_LV_KC","00-0036955","T.Marshall","LV","KC",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,14,"2024_14_LV_TB","00-0036955","T.Marshall","LV","TB",1,0.4,0.4,0,0,0,0,0,0,1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0
2024,15,"2024_15_ATL_LV","00-0036955","T.Marshall","LV","ATL",1,0.4,0.4,0,0,0,0,0,0,1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,16,"2024_16_JAX_LV","00-0036955","T.Marshall","LV","JAX",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,17,"2024_17_LV_NO","00-0036955","T.Marshall","LV","NO",2,2.28,1.14,0,0,0,0,0,0,2,2.28,1.14,0,0,0,0,0,0,0,0,0,0,2,1,28,0,1
2024,1,"2024_01_LA_DET","00-0036963","A.St. Brown","DET","LA",6,-0.49,-0.0816666666666667,0,0,0,0,0,0,6,-0.49,-0.0816666666666667,0,0,0,0,0,0,0,0,0,0,6,3,13,0,0
2024,2,"2024_02_TB_DET","00-0036963","A.St. Brown","DET","TB",18,9.84,0.546666666666667,0,0,0,0,0,0,18,9.84,0.546666666666667,0,0,0,0,0,0,0,0,0,0,18,11,119,0,7
2024,3,"2024_03_DET_ARI","00-0036963","A.St. Brown","DET","ARI",8,10.93,1.36625,0,0,0,0,0,0,8,10.93,1.36625,0,0,0,0,0,0,0,0,0,0,8,7,75,2,6
2024,4,"2024_04_SEA_DET","00-0036963","A.St. Brown","DET","SEA",7,6.85,0.978571428571429,1,1.72,1.72,0,0,0,6,5.13,0.855,1,1,7,1,0,0,0,0,0,0,6,6,45,1,2
2024,6,"2024_06_DET_DAL","00-0036963","A.St. Brown","DET","DAL",4,3.95,0.9875,0,0,0,0,0,0,4,3.95,0.9875,0,0,0,0,0,0,0,0,0,0,4,4,37,1,4
2024,7,"2024_07_DET_MIN","00-0036963","A.St. Brown","DET","MIN",8,10.17,1.27125,0,0,0,0,0,0,8,10.17,1.27125,0,0,0,0,0,0,0,0,0,0,8,8,112,1,7
2024,8,"2024_08_TEN_DET","00-0036963","A.St. Brown","DET","TEN",2,0.58,0.29,0,0,0,0,0,0,2,0.58,0.29,0,0,0,0,0,0,0,0,0,0,2,2,7,1,1
2024,9,"2024_09_DET_GB","00-0036963","A.St. Brown","DET","GB",7,6.59,0.941428571428571,0,0,0,0,0,0,7,6.59,0.941428571428571,0,0,0,0,0,0,0,0,0,0,7,7,56,1,4
2024,10,"2024_10_DET_HOU","00-0036963","A.St. Brown","DET","HOU",8,5.54,0.6925,0,0,0,0,0,0,8,5.54,0.6925,0,0,0,0,0,0,0,0,0,0,8,6,60,1,4
2024,11,"2024_11_JAX_DET","00-0036963","A.St. Brown","DET","JAX",12,16.42,1.36833333333333,0,0,0,1,-1.24,-1.24,11,17.66,1.60545454545455,0,0,0,0,0,0,1,-4,0,0,11,11,161,2,10
2024,12,"2024_12_DET_IND","00-0036963","A.St. Brown","DET","IND",7,6.35,0.907142857142857,0,0,0,0,0,0,7,6.35,0.907142857142857,0,0,0,0,0,0,0,0,0,0,7,6,62,0,4
2024,13,"2024_13_CHI_DET","00-0036963","A.St. Brown","DET","CHI",7,3.9,0.557142857142857,0,0,0,0,0,0,7,3.9,0.557142857142857,0,0,0,0,0,0,0,0,0,0,7,5,73,0,2
2024,14,"2024_14_GB_DET","00-0036963","A.St. Brown","DET","GB",7,3.16,0.451428571428571,0,0,0,1,0.6,0.6,6,2.56,0.426666666666667,0,0,0,0,0,0,1,10,0,1,6,5,43,0,2
2024,15,"2024_15_BUF_DET","00-0036963","A.St. Brown","DET","BUF",18,15.88,0.882222222222222,0,0,0,0,0,0,18,15.88,0.882222222222222,0,0,0,0,0,0,0,0,0,0,18,14,193,1,8
2024,16,"2024_16_DET_CHI","00-0036963","A.St. Brown","DET","CHI",8,8.66,1.0825,0,0,0,0,0,0,8,8.66,1.0825,0,0,0,0,0,0,0,0,0,0,8,6,70,1,4
2024,17,"2024_17_DET_SF","00-0036963","A.St. Brown","DET","SF",10,14.24,1.424,0,0,0,0,0,0,10,14.24,1.424,0,0,0,0,0,0,0,0,0,0,10,8,60,2,6
2024,18,"2024_18_MIN_DET","00-0036963","A.St. Brown","DET","MIN",7,5.22,0.745714285714286,0,0,0,0,0,0,7,5.22,0.745714285714286,0,0,0,0,0,0,0,0,0,0,7,6,77,0,4
2024,1,"2024_01_PIT_ATL","00-0036970","K.Pitts","ATL","PIT",3,2.05,0.683333333333333,0,0,0,0,0,0,3,2.05,0.683333333333333,0,0,0,0,0,0,0,0,0,0,3,3,26,1,1
2024,2,"2024_02_ATL_PHI","00-0036970","K.Pitts","ATL","PHI",4,-0.52,-0.13,0,0,0,0,0,0,4,-0.52,-0.13,0,0,0,0,0,0,0,0,0,0,4,3,20,0,1
2024,3,"2024_03_KC_ATL","00-0036970","K.Pitts","ATL","KC",5,5.25,1.05,0,0,0,0,0,0,5,5.25,1.05,0,0,0,0,0,0,0,0,0,0,5,2,59,0,2
2024,4,"2024_04_NO_ATL","00-0036970","K.Pitts","ATL","NO",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2024,5,"2024_05_TB_ATL","00-0036970","K.Pitts","ATL","TB",8,5.21,0.65125,0,0,0,0,0,0,8,5.21,0.65125,0,0,0,0,0,0,0,0,0,0,8,7,88,0,4
2024,6,"2024_06_ATL_CAR","00-0036970","K.Pitts","ATL","CAR",5,4.76,0.952,0,0,0,0,0,0,5,4.76,0.952,0,0,0,0,0,0,0,0,0,0,5,3,70,0,2
2024,7,"2024_07_SEA_ATL","00-0036970","K.Pitts","ATL","SEA",9,1.46,0.162222222222222,0,0,0,0,0,0,9,1.46,0.162222222222222,0,0,0,0,0,0,0,0,0,0,9,7,65,0,2
2024,8,"2024_08_ATL_TB","00-0036970","K.Pitts","ATL","TB",5,10.93,2.186,0,0,0,0,0,0,5,10.93,2.186,0,0,0,0,0,0,0,0,0,0,5,4,91,2,3
2024,9,"2024_09_DAL_ATL","00-0036970","K.Pitts","ATL","DAL",1,0.28,0.28,0,0,0,0,0,0,1,0.28,0.28,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0
2024,10,"2024_10_ATL_NO","00-0036970","K.Pitts","ATL","NO",6,3.62,0.603333333333333,0,0,0,0,0,0,6,3.62,0.603333333333333,0,0,0,0,0,0,0,0,0,0,6,4,55,0,1
2024,11,"2024_11_ATL_DEN","00-0036970","K.Pitts","ATL","DEN",3,0.84,0.28,0,0,0,0,0,0,3,0.84,0.28,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0
2024,13,"2024_13_LAC_ATL","00-0036970","K.Pitts","ATL","LAC",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,14,"2024_14_ATL_MIN","00-0036970","K.Pitts","ATL","MIN",6,0.79,0.131666666666667,0,0,0,0,0,0,6,0.79,0.131666666666667,0,0,0,0,0,0,0,0,0,0,6,1,14,0,1
2024,15,"2024_15_ATL_LV","00-0036970","K.Pitts","ATL","LV",4,0.31,0.0775,0,0,0,0,0,0,4,0.31,0.0775,0,0,0,0,0,0,0,0,0,0,4,4,28,0,1
2024,16,"2024_16_NYG_ATL","00-0036970","K.Pitts","ATL","NYG",2,0.63,0.315,0,0,0,0,0,0,2,0.63,0.315,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0
2024,17,"2024_17_ATL_WAS","00-0036970","K.Pitts","ATL","WAS",5,6.55,1.31,0,0,0,0,0,0,5,6.55,1.31,0,0,0,0,0,0,0,0,0,0,5,4,44,1,2
2024,18,"2024_18_CAR_ATL","00-0036970","K.Pitts","ATL","CAR",3,0.77,0.256666666666667,0,0,0,0,0,0,3,0.77,0.256666666666667,0,0,0,0,0,0,0,0,0,0,3,2,15,0,1
2024,1,"2024_01_JAX_MIA","00-0036971","T.Lawrence","JAX","MIA",24,1.71,0.07125,24,1.71,0.07125,0,0,0,0,0,0,12,24,162,1,0,3,0,0,0,0,0,0,0,0,0
2024,2,"2024_02_CLE_JAX","00-0036971","T.Lawrence","JAX","CLE",33,-6.02,-0.182424242424242,33,-6.02,-0.182424242424242,0,0,0,0,0,0,14,33,220,0,0,4,0,0,0,0,0,0,0,0,0
2024,3,"2024_03_JAX_BUF","00-0036971","T.Lawrence","JAX","BUF",43,-14.23,-0.33093023255814,42,-16.08,-0.382857142857143,1,1.85,1.85,0,0,0,21,42,178,1,1,4,1,2,0,1,0,0,0,0,0
2024,4,"2024_04_JAX_HOU","00-0036971","T.Lawrence","JAX","HOU",35,-5.76,-0.164571428571429,34,-1.38,-0.0405882352941176,1,-4.38,-4.38,0,0,0,18,34,169,2,0,1,1,0,0,0,0,0,0,0,0
2024,5,"2024_05_IND_JAX","00-0036971","T.Lawrence","JAX","IND",36,16.07,0.446388888888889,34,13.48,0.396470588235294,2,2.59,1.295,0,0,0,28,34,371,2,1,0,2,4,0,2,0,0,0,0,0
2024,6,"2024_06_JAX_CHI","00-0036971","T.Lawrence","JAX","CHI",39,2.29,0.0587179487179487,39,2.29,0.0587179487179487,0,0,0,0,0,0,23,39,234,2,1,3,0,0,0,0,0,0,0,0,0
2024,7,"2024_07_NE_JAX","00-0036971","T.Lawrence","JAX","NE",22,11.53,0.524090909090909,21,11.19,0.532857142857143,1,0.34,0.34,0,0,0,15,21,193,1,0,0,1,2,0,1,0,0,0,0,0
2024,8,"2024_08_GB_JAX","00-0036971","T.Lawrence","JAX","GB",36,7.82,0.217222222222222,33,5.37,0.162727272727273,3,2.45,0.816666666666667,0,0,0,21,33,308,2,1,1,3,8,1,2,0,0,0,0,0
2024,9,"2024_09_JAX_PHI","00-0036971","T.Lawrence","JAX","PHI",37,-9.55,-0.258108108108108,35,-8.79,-0.251142857142857,2,-0.76,-0.38,0,0,0,16,35,169,0,2,2,2,1,1,1,0,0,0,0,0
2024,13,"2024_13_HOU_JAX","00-0036971","T.Lawrence","JAX","HOU",10,-5.04,-0.504,10,-5.04,-0.504,0,0,0,0,0,0,4,10,41,0,1,0,0,0,0,0,0,0,0,0,0
2024,3,"2024_03_JAX_BUF","00-0036972","M.Jones","JAX","BUF",9,-10.05,-1.11666666666667,9,-10.05,-1.11666666666667,0,0,0,0,0,0,5,9,22,0,0,1,0,0,0,0,0,0,0,0,0
2024,6,"2024_06_JAX_CHI","00-0036972","M.Jones","JAX","CHI",2,-1.51,-0.755,2,-1.51,-0.755,0,0,0,0,0,0,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0
2024,10,"2024_10_MIN_JAX","00-0036972","M.Jones","JAX","MIN",28,-12.67,-0.4525,25,-9,-0.36,3,-3.67,-1.22333333333333,0,0,0,14,25,111,0,2,3,3,1,1,1,0,0,0,0,0
2024,11,"2024_11_JAX_DET","00-0036972","M.Jones","JAX","DET",31,-10.4,-0.335483870967742,30,-11.87,-0.395666666666667,1,1.47,1.47,0,0,0,17,30,138,0,1,1,1,2,0,1,0,0,0,0,0
2024,13,"2024_13_HOU_JAX","00-0036972","M.Jones","JAX","HOU",35,12.97,0.370571428571429,34,14.26,0.419411764705882,1,-1.29,-1.29,0,0,0,20,34,235,2,0,0,1,0,0,0,0,0,0,0,0
2024,14,"2024_14_JAX_TEN","00-0036972","M.Jones","JAX","TEN",32,5.34,0.166875,32,5.34,0.166875,0,0,0,0,0,0,23,32,220,0,2,1,0,0,0,0,0,0,0,0,0
2024,15,"2024_15_NYJ_JAX","00-0036972","M.Jones","JAX","NYJ",50,5.5,0.11,49,4.56,0.0930612244897959,1,0.94,0.94,0,0,0,31,49,294,2,2,2,1,2,0,1,0,0,0,0,0
2024,16,"2024_16_JAX_LV","00-0036972","M.Jones","JAX","LV",40,-7.39,-0.18475,40,-7.39,-0.18475,0,0,0,0,0,0,25,40,247,1,0,1,0,0,0,0,0,0,0,0,0
2024,17,"2024_17_TEN_JAX","00-0036972","M.Jones","JAX","TEN",27,9.33,0.345555555555556,24,7.61,0.317083333333333,3,1.72,0.573333333333333,0,0,0,15,24,174,2,0,2,3,7,0,3,0,0,0,0,0
2024,18,"2024_18_JAX_IND","00-0036972","M.Jones","JAX","IND",35,3.23,0.0922857142857143,34,2.73,0.0802941176470588,1,0.5,0.5,0,0,0,20,34,225,1,1,2,1,2,0,1,0,0,0,0,0
2024,1,"2024_01_JAX_MIA","00-0036973","T.Etienne","JAX","MIA",15,-10.13,-0.675333333333333,0,0,0,12,-10.69,-0.890833333333333,3,0.56,0.186666666666667,0,0,0,0,0,0,12,44,1,3,3,2,15,0,1
2024,2,"2024_02_CLE_JAX","00-0036973","T.Etienne","JAX","CLE",17,-1.23,-0.0723529411764706,0,0,0,13,-0.61,-0.0469230769230769,4,-0.62,-0.155,0,0,0,0,0,0,13,52,1,4,4,3,6,0,1
2024,3,"2024_03_JAX_BUF","00-0036973","T.Etienne","JAX","BUF",17,4.36,0.256470588235294,0,0,0,11,6.12,0.556363636363636,6,-1.76,-0.293333333333333,0,0,0,0,0,0,11,68,0,4,6,4,17,0,0
2024,4,"2024_04_JAX_HOU","00-0036973","T.Etienne","JAX","HOU",13,0.72,0.0553846153846154,0,0,0,11,0.06,0.00545454545454545,2,0.66,0.33,0,0,0,0,0,0,11,50,0,2,2,1,10,0,1
2024,5,"2024_05_IND_JAX","00-0036973","T.Etienne","JAX","IND",13,0.89,0.0684615384615384,0,0,0,6,-0.26,-0.0433333333333333,7,1.15,0.164285714285714,0,0,0,0,0,0,6,17,0,1,7,6,43,0,3
2024,6,"2024_06_JAX_CHI","00-0036973","T.Etienne","JAX","CHI",4,-2.15,-0.5375,0,0,0,3,-2.15,-0.716666666666667,1,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0
2024,9,"2024_09_JAX_PHI","00-0036973","T.Etienne","JAX","PHI",6,0.85,0.141666666666667,0,0,0,3,1.33,0.443333333333333,3,-0.48,-0.16,0,0,0,0,0,0,3,24,0,1,3,2,6,0,0
2024,10,"2024_10_MIN_JAX","00-0036973","T.Etienne","JAX","MIN",12,-3.01,-0.250833333333333,0,0,0,11,-2.15,-0.195454545454545,1,-0.86,-0.86,0,0,0,0,0,0,11,44,0,2,1,1,-1,0,0
2024,11,"2024_11_JAX_DET","00-0036973","T.Etienne","JAX","DET",15,-6.38,-0.425333333333333,0,0,0,12,-4.95,-0.4125,3,-1.43,-0.476666666666667,0,0,0,0,0,0,12,27,0,1,3,3,6,0,0
2024,13,"2024_13_HOU_JAX","00-0036973","T.Etienne","JAX","HOU",16,-2.64,-0.165,0,0,0,13,-2.39,-0.183846153846154,3,-0.25,-0.0833333333333333,0,0,0,0,0,0,13,46,0,2,3,3,12,0,0
2024,14,"2024_14_JAX_TEN","00-0036973","T.Etienne","JAX","TEN",8,4.79,0.59875,0,0,0,4,0.03,0.0075,4,4.76,1.19,0,0,0,0,0,0,4,20,0,1,4,4,50,0,2
2024,15,"2024_15_NYJ_JAX","00-0036973","T.Etienne","JAX","NYJ",19,0.66,0.0347368421052632,0,0,0,14,0.52,0.0371428571428571,5,0.14,0.028,0,0,0,0,0,0,14,65,0,4,5,4,20,0,1
2024,16,"2024_16_JAX_LV","00-0036973","T.Etienne","JAX","LV",12,-4.22,-0.351666666666667,0,0,0,9,-4.46,-0.495555555555556,3,0.24,0.08,0,0,0,0,0,0,9,22,0,1,3,2,15,0,1
2024,17,"2024_17_TEN_JAX","00-0036973","T.Etienne","JAX","TEN",17,-0.16,-0.00941176470588236,0,0,0,15,-3.2,-0.213333333333333,2,3.04,1.52,0,0,0,0,0,0,15,49,0,2,2,1,26,0,1
2024,18,"2024_18_JAX_IND","00-0036973","T.Etienne","JAX","IND",18,-1.53,-0.085,0,0,0,13,-3.76,-0.289230769230769,5,2.23,0.446,0,0,0,0,0,0,13,31,0,3,5,3,29,0,2
2024,1,"2024_01_DAL_CLE","00-0036980","E.Moore","CLE","DAL",6,-0.85,-0.141666666666667,0,0,0,0,0,0,6,-0.85,-0.141666666666667,0,0,0,0,0,0,0,0,0,0,6,3,9,0,1
2024,2,"2024_02_CLE_JAX","00-0036980","E.Moore","CLE","JAX",8,1.56,0.195,0,0,0,0,0,0,8,1.56,0.195,0,0,0,0,0,0,0,0,0,0,8,6,44,0,2
2024,3,"2024_03_NYG_CLE","00-0036980","E.Moore","CLE","NYG",3,-0.35,-0.116666666666667,0,0,0,0,0,0,3,-0.35,-0.116666666666667,0,0,0,0,0,0,0,0,0,0,3,2,17,0,0
2024,4,"2024_04_CLE_LV","00-0036980","E.Moore","CLE","LV",1,3.3,3.3,0,0,0,0,0,0,1,3.3,3.3,0,0,0,0,0,0,0,0,0,0,1,1,11,0,1
2024,5,"2024_05_CLE_WAS","00-0036980","E.Moore","CLE","WAS",4,-0.68,-0.17,0,0,0,0,0,0,4,-0.68,-0.17,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0
2024,6,"2024_06_CLE_PHI","00-0036980","E.Moore","CLE","PHI",1,-0.02,-0.02,0,0,0,0,0,0,1,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
2024,7,"2024_07_CIN_CLE","00-0036980","E.Moore","CLE","CIN",6,1.2,0.2,0,0,0,0,0,0,6,1.2,0.2,0,0,0,0,0,0,0,0,0,0,6,6,41,0,1
2024,8,"2024_08_BAL_CLE","00-0036980","E.Moore","CLE","BAL",12,5.94,0.495,0,0,0,0,0,0,12,5.94,0.495,0,0,0,0,0,0,0,0,0,0,12,8,85,0,5
2024,9,"2024_09_LAC_CLE","00-0036980","E.Moore","CLE","LAC",9,1.32,0.146666666666667,0,0,0,0,0,0,9,1.32,0.146666666666667,0,0,0,0,0,0,0,0,0,0,9,3,28,0,1
2024,11,"2024_11_CLE_NO","00-0036980","E.Moore","CLE","NO",8,4.7,0.5875,0,0,0,0,0,0,8,4.7,0.5875,0,0,0,0,0,0,0,0,0,0,8,6,66,1,3
2024,12,"2024_12_PIT_CLE","00-0036980","E.Moore","CLE","PIT",5,0.68,0.136,0,0,0,0,0,0,5,0.68,0.136,0,0,0,0,0,0,0,0,0,0,5,3,21,0,0
2024,13,"2024_13_CLE_DEN","00-0036980","E.Moore","CLE","DEN",15,7.75,0.516666666666667,0,0,0,1,-0.44,-0.44,14,8.19,0.585,0,0,0,0,0,0,1,1,0,0,14,8,111,0,5
2024,14,"2024_14_CLE_PIT","00-0036980","E.Moore","CLE","PIT",4,5.42,1.355,0,0,0,0,0,0,4,5.42,1.355,0,0,0,0,0,0,0,0,0,0,4,3,34,0,3
2024,15,"2024_15_KC_CLE","00-0036980","E.Moore","CLE","KC",6,-1.58,-0.263333333333333,0,0,0,0,0,0,6,-1.58,-0.263333333333333,0,0,0,0,0,0,0,0,0,0,6,2,-1,0,0
2024,16,"2024_16_CLE_CIN","00-0036980","E.Moore","CLE","CIN",5,1.4,0.28,0,0,0,0,0,0,5,1.4,0.28,0,0,0,0,0,0,0,0,0,0,5,2,21,0,1
2024,17,"2024_17_MIA_CLE","00-0036980","E.Moore","CLE","MIA",5,-0.36,-0.072,0,0,0,0,0,0,5,-0.36,-0.072,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0
2024,18,"2024_18_CLE_BAL","00-0036980","E.Moore","CLE","BAL",5,2.78,0.556,0,0,0,0,0,0,5,2.78,0.556,0,0,0,0,0,0,0,0,0,0,5,3,36,0,2
2024,2,"2024_02_IND_GB","00-0036984","T.Sermon","IND","GB",3,-3.27,-1.09,0,0,0,2,-2.88,-1.44,1,-0.39,-0.39,0,0,0,0,0,0,2,0,0,0,1,1,7,0,0
